ticket_id,category,priority,customer_segment,agent,status,created_date,resolved_date,resolution_time_hours,sla_status,created_month
TCK-1002,Technical,Low,Smb,Unassigned,Closed,2026-04-19 01:00:00,,,Open,2026-04
TCK-1270,Account Access,Medium,Smb,Vikram,Pending,2026-07-23 13:00:00,,,Open,2026-07
TCK-1266,Bug Report,High,Enterprise,Priya,Pending,2026-01-07 23:00:00,2026-01-15 13:00:00,182.0,Breached,2026-01
TCK-1915,Account Access,High,Enterprise,Neha,Open,2026-07-22 18:00:00,2026-07-23 19:00:00,25.0,Within SLA,2026-07
TCK-1231,Account Access,Low,Smb,Arjun,Closed,2026-02-05 16:00:00,2026-02-08 04:00:00,60.0,Within SLA,2026-02
TCK-2044,Billing,High,Smb,Riya,Pending,2026-02-23 07:00:00,,,Open,2026-02
TCK-1865,Technical,Medium,Enterprise,Arjun,Open,2026-06-16 11:00:00,2026-06-25 22:00:00,227.0,Breached,2026-06
TCK-2067,Bug Report,High,Smb,Amit,Resolved,2026-04-29 21:00:00,,,Open,2026-04
TCK-1874,Feature Request,High,Enterprise,Neha,Closed,2026-07-27 11:00:00,2026-08-02 02:00:00,135.0,Breached,2026-07
TCK-2106,General Inquiry,Medium,Enterprise,Karan,Resolved,2026-05-24 02:00:00,2026-05-30 13:00:00,155.0,Breached,2026-05
TCK-1399,Technical,High,Individual,Sana,Resolved,2026-07-14 01:00:00,,,Open,2026-07
TCK-2129,Technical,Medium,Individual,Neha,Resolved,2026-06-26 07:00:00,2026-07-03 14:00:00,175.0,Breached,2026-06
TCK-1046,Technical,Low,Smb,Riya,Open,2026-02-02 06:00:00,2026-02-06 08:00:00,98.0,Within SLA,2026-02
TCK-1162,General Inquiry,Low,Smb,Neha,Open,2026-04-28 02:00:00,,,Open,2026-04
TCK-1992,Billing,Low,Enterprise,Vikram,Closed,2026-07-09 21:00:00,2026-07-18 16:00:00,211.0,Breached,2026-07
TCK-1728,Bug Report,Low,Enterprise,Arjun,Open,2026-05-24 05:00:00,2026-05-28 10:00:00,101.0,Within SLA,2026-05
TCK-1630,Feature Request,High,Individual,Riya,Resolved,2026-04-22 00:00:00,2026-04-30 13:00:00,205.0,Breached,2026-04
TCK-1289,Technical,High,Enterprise,Sana,Pending,2026-06-29 04:00:00,2026-07-06 19:00:00,183.0,Breached,2026-06
TCK-2060,Billing,Medium,Smb,Amit,Resolved,2026-07-02 21:00:00,2026-07-05 03:00:00,54.0,Within SLA,2026-07
TCK-1576,Bug Report,Critical,Enterprise,Riya,Closed,2026-05-07 07:00:00,2026-05-14 08:00:00,169.0,Breached,2026-05
TCK-1851,Technical,Low,Smb,Karan,Closed,2026-05-09 15:00:00,2026-05-11 17:00:00,50.0,Within SLA,2026-05
TCK-1912,Technical,Medium,Enterprise,Neha,Resolved,2026-02-23 17:00:00,2026-02-28 07:00:00,110.0,Breached,2026-02
TCK-2122,Billing,Critical,Smb,Sana,Resolved,2026-03-03 00:00:00,2026-03-05 00:00:00,48.0,Breached,2026-03
TCK-1933,Billing,Low,Enterprise,Priya,Pending,2026-03-07 07:00:00,2026-03-14 09:00:00,170.0,Breached,2026-03
TCK-2101,Bug Report,Critical,Smb,Arjun,Resolved,2026-07-23 06:00:00,2026-07-28 11:00:00,125.0,Breached,2026-07
TCK-1248,Billing,High,Enterprise,Vikram,Closed,2026-05-15 08:00:00,2026-05-18 05:00:00,69.0,Breached,2026-05
TCK-1477,Account Access,High,Individual,Vikram,Pending,2026-05-21 09:00:00,2026-05-27 09:00:00,144.0,Breached,2026-05
TCK-1086,Account Access,Critical,Enterprise,Priya,Resolved,2026-04-15 10:00:00,2026-04-16 13:00:00,27.0,Breached,2026-04
TCK-1470,Account Access,High,Enterprise,Karan,Closed,2026-04-05 17:00:00,2026-04-08 10:00:00,65.0,Breached,2026-04
TCK-1226,Feature Request,Low,Smb,Arjun,Resolved,2026-04-06 12:00:00,2026-04-16 07:00:00,235.0,Breached,2026-04
TCK-1775,Account Access,Low,Individual,Karan,Pending,2026-01-20 07:00:00,2026-01-27 13:00:00,174.0,Breached,2026-01
TCK-1332,Billing,Low,Smb,Sana,Pending,2026-02-24 05:00:00,2026-03-01 00:00:00,115.0,Within SLA,2026-02
TCK-1234,Technical,Medium,Individual,Neha,Pending,2026-03-18 12:00:00,2026-03-24 06:00:00,138.0,Breached,2026-03
TCK-1589,General Inquiry,Low,Enterprise,Arjun,Open,2026-05-14 09:00:00,2026-05-21 15:00:00,174.0,Breached,2026-05
TCK-1476,Technical,Low,Enterprise,Karan,Resolved,2026-03-12 12:00:00,2026-03-16 18:00:00,102.0,Within SLA,2026-03
TCK-1600,Billing,Low,Enterprise,Priya,Pending,2026-04-24 01:00:00,2026-04-29 02:00:00,121.0,Within SLA,2026-04
TCK-1422,General Inquiry,Critical,Smb,Sana,Resolved,2026-06-07 21:00:00,2026-06-17 03:00:00,222.0,Breached,2026-06
TCK-1183,General Inquiry,Medium,Individual,Arjun,Closed,2026-04-21 16:00:00,2026-04-22 07:00:00,15.0,Within SLA,2026-04
TCK-1989,Technical,Low,Smb,Karan,Open,2026-01-24 20:00:00,,,Open,2026-01
TCK-2001,Technical,Critical,Individual,Amit,Resolved,2026-07-10 10:00:00,2026-07-12 04:00:00,42.0,Breached,2026-07
TCK-1050,Billing,Low,Enterprise,Amit,Resolved,2026-05-07 12:00:00,2026-05-14 12:00:00,168.0,Within SLA,2026-05
TCK-2161,Bug Report,Critical,Enterprise,Neha,Resolved,2026-07-20 21:00:00,2026-07-25 02:00:00,101.0,Breached,2026-07
TCK-2030,Billing,High,Smb,Riya,Resolved,2026-07-15 20:00:00,2026-07-17 06:00:00,34.0,Within SLA,2026-07
TCK-1530,Technical,Low,Enterprise,Vikram,Resolved,2026-02-25 16:00:00,,,Open,2026-02
TCK-1487,Technical,Critical,Enterprise,Amit,Open,2026-01-09 16:00:00,2026-01-18 21:00:00,221.0,Breached,2026-01
TCK-1498,Feature Request,Medium,Smb,Neha,Closed,2026-04-24 11:00:00,2026-04-30 01:00:00,134.0,Breached,2026-04
TCK-1107,Technical,Low,Individual,Priya,Closed,2026-07-21 14:00:00,,,Open,2026-07
TCK-1444,Account Access,Critical,Enterprise,Sana,Resolved,2026-03-14 19:00:00,,,Open,2026-03
TCK-1647,General Inquiry,High,Individual,Amit,Resolved,2026-07-04 18:00:00,2026-07-08 22:00:00,100.0,Breached,2026-07
TCK-2037,Bug Report,High,Individual,Karan,Resolved,2026-07-29 09:00:00,2026-07-30 12:00:00,27.0,Within SLA,2026-07
TCK-1727,Bug Report,Low,Smb,Amit,Pending,2026-05-06 13:00:00,2026-05-14 05:00:00,184.0,Breached,2026-05
TCK-1283,General Inquiry,High,Smb,Amit,Resolved,2026-01-08 07:00:00,2026-01-11 06:00:00,71.0,Breached,2026-01
TCK-1030,Bug Report,High,Enterprise,Unassigned,Resolved,2026-03-09 12:00:00,2026-03-16 10:00:00,166.0,Breached,2026-03
TCK-1170,General Inquiry,High,Enterprise,Karan,Pending,2026-03-28 05:00:00,2026-04-02 13:00:00,128.0,Breached,2026-03
TCK-2002,General Inquiry,High,Enterprise,Karan,Resolved,2026-05-07 21:00:00,2026-05-11 09:00:00,84.0,Breached,2026-05
TCK-1101,Technical,Critical,Smb,Amit,Open,2026-02-14 02:00:00,2026-02-18 04:00:00,98.0,Breached,2026-02
TCK-1198,Account Access,Low,Individual,Amit,Resolved,2026-06-06 10:00:00,2026-06-13 00:00:00,158.0,Within SLA,2026-06
TCK-1496,Technical,Medium,Individual,Priya,Resolved,2026-01-21 12:00:00,2026-01-26 11:00:00,119.0,Breached,2026-01
TCK-1648,Billing,Critical,Enterprise,Amit,Resolved,2026-01-10 10:00:00,,,Open,2026-01
TCK-1988,Technical,High,Enterprise,Priya,Open,2026-05-09 09:00:00,2026-05-13 23:00:00,110.0,Breached,2026-05
TCK-1045,General Inquiry,High,Enterprise,Sana,Resolved,2026-03-22 21:00:00,2026-03-30 14:00:00,185.0,Breached,2026-03
TCK-1711,Billing,Low,Enterprise,Vikram,Resolved,2026-01-31 08:00:00,,,Open,2026-01
TCK-1374,Feature Request,Low,Enterprise,Unassigned,Open,2026-02-25 14:00:00,2026-03-03 04:00:00,134.0,Within SLA,2026-02
TCK-1679,Technical,Critical,Enterprise,Neha,Open,2026-06-08 11:00:00,2026-06-15 21:00:00,178.0,Breached,2026-06
TCK-1567,Technical,Low,Smb,Riya,Resolved,2026-01-28 14:00:00,2026-02-06 23:00:00,225.0,Breached,2026-01
TCK-1848,Technical,High,Enterprise,Arjun,Closed,2026-04-29 11:00:00,2026-05-04 05:00:00,114.0,Breached,2026-04
TCK-1461,Technical,Low,Smb,Arjun,Pending,2026-02-13 07:00:00,2026-02-19 17:00:00,154.0,Within SLA,2026-02
TCK-2156,General Inquiry,Medium,Enterprise,Sana,Resolved,2026-07-29 23:00:00,2026-07-31 19:00:00,44.0,Within SLA,2026-07
TCK-1040,Account Access,High,Smb,Vikram,Pending,2026-01-10 15:00:00,2026-01-19 09:00:00,210.0,Breached,2026-01
TCK-1435,Billing,Medium,Individual,Vikram,Open,2026-04-28 22:00:00,2026-04-29 21:00:00,23.0,Within SLA,2026-04
TCK-1974,Billing,Low,Individual,Riya,Resolved,2026-01-11 04:00:00,2026-01-18 04:00:00,168.0,Within SLA,2026-01
TCK-2008,Feature Request,High,Enterprise,Sana,Open,2026-02-26 10:00:00,2026-02-27 02:00:00,16.0,Within SLA,2026-02
TCK-1457,Technical,Critical,Individual,Amit,Pending,2026-02-17 05:00:00,2026-02-24 21:00:00,184.0,Breached,2026-02
TCK-1261,Account Access,Critical,Individual,Karan,Open,2026-03-10 15:00:00,2026-03-12 10:00:00,43.0,Breached,2026-03
TCK-1036,Technical,Low,Enterprise,Neha,Pending,2026-06-30 13:00:00,2026-07-01 18:00:00,29.0,Within SLA,2026-06
TCK-1828,Technical,High,Individual,Priya,Pending,2026-06-12 14:00:00,2026-06-19 17:00:00,171.0,Breached,2026-06
TCK-1310,Technical,Low,Enterprise,Riya,Closed,2026-06-06 19:00:00,,,Open,2026-06
TCK-1277,Bug Report,Low,Individual,Priya,Resolved,2026-03-25 06:00:00,2026-03-28 02:00:00,68.0,Within SLA,2026-03
TCK-1655,Technical,Low,Smb,Priya,Pending,2026-01-05 15:00:00,,,Open,2026-01
TCK-1623,Account Access,High,Smb,Amit,Resolved,2026-02-12 01:00:00,2026-02-18 10:00:00,153.0,Breached,2026-02
TCK-1845,Billing,Low,Enterprise,Unassigned,Resolved,2026-03-26 00:00:00,2026-03-27 11:00:00,35.0,Within SLA,2026-03
TCK-1394,Billing,Critical,Smb,Sana,Resolved,2026-05-11 23:00:00,2026-05-15 00:00:00,73.0,Breached,2026-05
TCK-1108,General Inquiry,Low,Individual,Sana,Pending,2026-02-21 04:00:00,2026-03-02 13:00:00,225.0,Breached,2026-02
TCK-1350,Billing,Critical,Smb,Priya,Closed,2026-01-24 10:00:00,2026-01-31 00:00:00,158.0,Breached,2026-01
TCK-1525,Billing,Low,Enterprise,Neha,Closed,2026-03-14 10:00:00,2026-03-17 21:00:00,83.0,Within SLA,2026-03
TCK-1785,Feature Request,Low,Enterprise,Sana,Open,2026-01-20 01:00:00,2026-01-25 12:00:00,131.0,Within SLA,2026-01
TCK-1048,General Inquiry,High,Smb,Vikram,Open,2026-05-02 23:00:00,2026-05-03 21:00:00,22.0,Within SLA,2026-05
TCK-1204,Account Access,Low,Enterprise,Vikram,Open,2026-05-17 10:00:00,2026-05-24 16:00:00,174.0,Breached,2026-05
TCK-1022,Bug Report,High,Enterprise,Karan,Resolved,2026-01-25 21:00:00,2026-01-30 10:00:00,109.0,Breached,2026-01
TCK-1403,Account Access,Low,Smb,Vikram,Open,2026-04-16 14:00:00,,,Open,2026-04
TCK-2108,Technical,Low,Individual,Vikram,Resolved,2026-01-12 08:00:00,2026-01-13 16:00:00,32.0,Within SLA,2026-01
TCK-1990,General Inquiry,High,Smb,Karan,Pending,2026-05-22 15:00:00,2026-05-22 18:00:00,3.0,Within SLA,2026-05
TCK-1742,Technical,Medium,Enterprise,Sana,Pending,2026-06-25 19:00:00,2026-06-28 09:00:00,62.0,Within SLA,2026-06
TCK-2148,General Inquiry,High,Smb,Sana,Resolved,2026-01-23 04:00:00,2026-01-26 10:00:00,78.0,Breached,2026-01
TCK-1034,Account Access,Low,Enterprise,Riya,Resolved,2026-03-14 19:00:00,2026-03-18 11:00:00,88.0,Within SLA,2026-03
TCK-1788,Technical,Medium,Enterprise,Sana,Resolved,2026-07-26 08:00:00,2026-08-05 04:00:00,236.0,Breached,2026-07
TCK-1924,Technical,High,Individual,Vikram,Open,2026-02-12 23:00:00,2026-02-17 12:00:00,109.0,Breached,2026-02
TCK-2198,Billing,Low,Smb,Sana,Open,2026-06-25 16:00:00,2026-07-01 21:00:00,149.0,Within SLA,2026-06
TCK-1580,Billing,Critical,Smb,Amit,Closed,2026-01-24 09:00:00,2026-02-02 23:00:00,230.0,Breached,2026-01
TCK-1482,Account Access,Low,Smb,Amit,Open,2026-03-05 09:00:00,,,Open,2026-03
TCK-1932,Billing,High,Smb,Amit,Closed,2026-03-04 15:00:00,,,Open,2026-03
TCK-1357,General Inquiry,Critical,Smb,Amit,Resolved,2026-04-16 18:00:00,2026-04-17 10:00:00,16.0,Within SLA,2026-04
TCK-1760,Billing,Critical,Smb,Sana,Closed,2026-04-29 06:00:00,2026-05-08 09:00:00,219.0,Breached,2026-04
TCK-1093,Bug Report,Medium,Enterprise,Arjun,Open,2026-03-14 23:00:00,2026-03-21 06:00:00,151.0,Breached,2026-03
TCK-2176,General Inquiry,Critical,Smb,Riya,Resolved,2026-01-19 13:00:00,2026-01-26 02:00:00,157.0,Breached,2026-01
TCK-1804,Billing,Low,Smb,Karan,Resolved,2026-04-23 14:00:00,2026-05-01 16:00:00,194.0,Breached,2026-04
TCK-1746,General Inquiry,High,Smb,Sana,Pending,2026-01-29 18:00:00,2026-02-08 17:00:00,239.0,Breached,2026-01
TCK-1280,General Inquiry,High,Smb,Amit,Open,2026-02-05 18:00:00,2026-02-07 18:00:00,48.0,Within SLA,2026-02
TCK-1765,Feature Request,High,Enterprise,Sana,Resolved,2026-03-24 22:00:00,2026-03-27 05:00:00,55.0,Breached,2026-03
TCK-1605,Billing,Critical,Enterprise,Karan,Open,2026-07-16 11:00:00,2026-07-17 20:00:00,33.0,Breached,2026-07
TCK-1401,Billing,Medium,Enterprise,Amit,Resolved,2026-06-16 05:00:00,,,Open,2026-06
TCK-1258,Billing,Medium,Enterprise,Priya,Resolved,2026-04-24 11:00:00,2026-04-25 14:00:00,27.0,Within SLA,2026-04
TCK-1945,Technical,Low,Smb,Sana,Closed,2026-01-01 14:00:00,2026-01-05 21:00:00,103.0,Within SLA,2026-01
TCK-2097,General Inquiry,Low,Smb,Arjun,Resolved,2026-02-19 19:00:00,,,Open,2026-02
TCK-2162,Technical,High,Individual,Arjun,Resolved,2026-07-01 16:00:00,2026-07-07 07:00:00,135.0,Breached,2026-07
TCK-1495,General Inquiry,Medium,Individual,Amit,Pending,2026-03-31 21:00:00,2026-04-03 00:00:00,51.0,Within SLA,2026-03
TCK-1773,Billing,High,Enterprise,Sana,Closed,2026-05-07 03:00:00,2026-05-16 09:00:00,222.0,Breached,2026-05
TCK-1551,Account Access,Low,Enterprise,Riya,Resolved,2026-02-13 01:00:00,2026-02-21 12:00:00,203.0,Breached,2026-02
TCK-1202,Technical,Critical,Smb,Amit,Resolved,2026-01-05 14:00:00,2026-01-07 05:00:00,39.0,Breached,2026-01
TCK-1313,Technical,High,Smb,Karan,Resolved,2026-04-27 16:00:00,2026-05-03 00:00:00,128.0,Breached,2026-04
TCK-1291,Billing,High,Enterprise,Arjun,Resolved,2026-05-05 10:00:00,2026-05-14 17:00:00,223.0,Breached,2026-05
TCK-1764,Account Access,Low,Enterprise,Amit,Closed,2026-03-16 08:00:00,2026-03-21 04:00:00,116.0,Within SLA,2026-03
TCK-2137,Technical,Low,Smb,Arjun,Resolved,2026-04-11 18:00:00,2026-04-14 17:00:00,71.0,Within SLA,2026-04
TCK-1950,Bug Report,Low,Enterprise,Vikram,Closed,2026-06-22 17:00:00,2026-06-27 17:00:00,120.0,Within SLA,2026-06
TCK-1184,Account Access,Medium,Smb,Sana,Resolved,2026-03-30 16:00:00,2026-04-08 17:00:00,217.0,Breached,2026-03
TCK-2177,Feature Request,Critical,Individual,Vikram,Resolved,2026-01-10 15:00:00,2026-01-17 14:00:00,167.0,Breached,2026-01
TCK-2069,Billing,High,Enterprise,Neha,Pending,2026-06-04 15:00:00,2026-06-12 13:00:00,190.0,Breached,2026-06
TCK-2031,Billing,Medium,Smb,Amit,Closed,2026-07-22 03:00:00,2026-07-30 21:00:00,210.0,Breached,2026-07
TCK-1251,Bug Report,High,Enterprise,Sana,Resolved,2026-01-11 07:00:00,2026-01-20 14:00:00,223.0,Breached,2026-01
TCK-1824,Technical,Low,Individual,Arjun,Open,2026-01-31 11:00:00,2026-01-31 22:00:00,11.0,Within SLA,2026-01
TCK-2100,Account Access,Critical,Enterprise,Sana,Closed,2026-02-14 06:00:00,2026-02-23 18:00:00,228.0,Breached,2026-02
TCK-1941,Bug Report,Critical,Enterprise,Unassigned,Open,2026-01-17 10:00:00,,,Open,2026-01
TCK-1392,General Inquiry,High,Enterprise,Vikram,Resolved,2026-06-26 03:00:00,2026-06-30 05:00:00,98.0,Breached,2026-06
TCK-2192,Account Access,Medium,Enterprise,Vikram,Closed,2026-04-29 13:00:00,2026-05-05 15:00:00,146.0,Breached,2026-04
TCK-1905,Billing,Low,Smb,Amit,Closed,2026-06-21 23:00:00,2026-06-26 22:00:00,119.0,Within SLA,2026-06
TCK-1731,Billing,High,Smb,Unassigned,Open,2026-01-22 22:00:00,,,Open,2026-01
TCK-1555,Account Access,Medium,Smb,Riya,Open,2026-01-05 11:00:00,2026-01-09 06:00:00,91.0,Within SLA,2026-01
TCK-1367,General Inquiry,Medium,Enterprise,Priya,Closed,2026-07-14 16:00:00,2026-07-23 11:00:00,211.0,Breached,2026-07
TCK-1346,Account Access,Critical,Enterprise,Vikram,Resolved,2026-03-30 10:00:00,2026-04-08 21:00:00,227.0,Breached,2026-03
TCK-1536,Account Access,Low,Smb,Neha,Resolved,2026-02-24 10:00:00,,,Open,2026-02
TCK-1920,Technical,High,Individual,Vikram,Resolved,2026-05-14 13:00:00,2026-05-17 15:00:00,74.0,Breached,2026-05
TCK-1503,Feature Request,Low,Smb,Arjun,Pending,2026-06-28 17:00:00,2026-07-05 02:00:00,153.0,Within SLA,2026-06
TCK-1176,Feature Request,Low,Enterprise,Sana,Pending,2026-01-30 00:00:00,2026-02-04 08:00:00,128.0,Within SLA,2026-01
